t,xL,yL,thetaL,x1,y1,theta1,x2,y2,theta2,x3,y3,theta3
5.1,0.203812,0.824991,0.0048072,0.203911,1.22497,0.00134246,0.203483,0.424889,-0.00274168,-0.531199,0.0451786,-0.027233
5.15,0.203812,0.824991,0.0048072,0.203911,1.22497,0.00134246,0.203483,0.424889,-0.00274168,-0.531199,0.0451786,-0.027233
5.2,0.203821,0.82499,0.00480366,0.203915,1.22497,0.00140614,0.203469,0.424888,-0.00276634,-0.525199,0.0450155,-0.0272771
5.25,0.203821,0.82499,0.00480366,0.203915,1.22497,0.00140614,0.203469,0.424888,-0.00276634,-0.525199,0.0450155,-0.0272771
5.3,0.203815,0.82499,0.00480614,0.20391,1.22497,0.00146779,0.203467,0.424888,-0.00277892,-0.519191,0.0448514,-0.0273464
5.35,0.203815,0.82499,0.00480614,0.20391,1.22497,0.00146779,0.203467,0.424888,-0.00277892,-0.519191,0.0448514,-0.0273464
5.4,0.203823,0.824991,0.00481099,0.203915,1.22496,0.00153241,0.203467,0.424887,-0.00280563,-0.51324,0.0446892,-0.0273367
5.45,0.203823,0.824991,0.00481099,0.203915,1.22496,0.00153241,0.203467,0.424887,-0.00280563,-0.51324,0.0446892,-0.0273367
5.5,0.203806,0.824991,0.00480096,0.203915,1.22496,0.00159424,0.203459,0.424887,-0.00282218,-0.507283,0.0445296,-0.0273451
5.55,0.203806,0.824991,0.00480096,0.203915,1.22496,0.00159424,0.203459,0.424887,-0.00282218,-0.507283,0.0445296,-0.0273451
5.6,0.203806,0.824991,0.00480096,0.203915,1.22496,0.00159424,0.203459,0.424887,-0.00282218,-0.507283,0.0445296,-0.0273451
5.65,0.203802,0.824991,0.00480467,0.203915,1.22496,0.00165719,0.203463,0.424886,-0.00283526,-0.501314,0.0443669,-0.0273549
5.7,0.203802,0.824991,0.00480467,0.203915,1.22496,0.00165719,0.203463,0.424886,-0.00283526,-0.501314,0.0443669,-0.0273549
5.75,0.203812,0.824991,0.00480605,0.203907,1.22496,0.00172148,0.203447,0.424885,-0.00285637,-0.495334,0.0442049,-0.0273639
5.8,0.203812,0.824991,0.00480605,0.203907,1.22496,0.00172148,0.203447,0.424885,-0.00285637,-0.495334,0.0442049,-0.0273639
5.85,0.203815,0.82499,0.00479489,0.203914,1.22497,0.00178735,0.203447,0.424885,-0.00286802,-0.489342,0.044043,-0.027361
5.9,0.203815,0.82499,0.00479489,0.203914,1.22497,0.00178735,0.203447,0.424885,-0.00286802,-0.489342,0.044043,-0.027361
5.95,0.203809,0.82499,0.00479715,0.203912,1.22497,0.00185282,0.203446,0.424884,-0.00289547,-0.483338,0.0438822,-0.0274031
6,0.203809,0.82499,0.00479715,0.203912,1.22497,0.00185282,0.203446,0.424884,-0.00289547,-0.483338,0.0438822,-0.0274031
6.05,0.203818,0.82499,0.00479813,0.203906,1.22497,0.00191839,0.203437,0.424884,-0.00290039,-0.477323,0.0437202,-0.0274033
6.1,0.203818,0.82499,0.00479813,0.203906,1.22497,0.00191839,0.203437,0.424884,-0.00290039,-0.477323,0.0437202,-0.0274033
6.15,0.2038,0.82499,0.00479192,0.203913,1.22497,0.00198643,0.203443,0.424884,-0.00290775,-0.471355,0.0435573,-0.0273843
6.2,0.2038,0.82499,0.00479192,0.203913,1.22497,0.00198643,0.203443,0.424884,-0.00290775,-0.471355,0.0435573,-0.0273843
6.25,0.2038,0.82499,0.00479192,0.203913,1.22497,0.00198643,0.203443,0.424884,-0.00290775,-0.471355,0.0435573,-0.0273843
6.3,0.203795,0.82499,0.00479388,0.203913,1.22497,0.00205452,0.20343,0.424883,-0.00291801,-0.465396,0.0433921,-0.0273925
6.35,0.203795,0.82499,0.00479388,0.203913,1.22497,0.00205452,0.20343,0.424883,-0.00291801,-0.465396,0.0433921,-0.0273925
6.4,0.203804,0.82499,0.00479528,0.203915,1.22497,0.00211969,0.20343,0.424883,-0.00292313,-0.459427,0.0432286,-0.0273923
6.45,0.203804,0.82499,0.00479528,0.203915,1.22497,0.00211969,0.20343,0.424883,-0.00292313,-0.459427,0.0432286,-0.0273923
6.5,0.203802,0.824989,0.00478049,0.20391,1.22497,0.00218598,0.203423,0.424882,-0.00293368,-0.453443,0.0430657,-0.0273986
6.55,0.203802,0.824989,0.00478049,0.20391,1.22497,0.00218598,0.203423,0.424882,-0.00293368,-0.453443,0.0430657,-0.0273986
6.6,0.203789,0.824988,0.00476557,0.203908,1.22497,0.00225082,0.203412,0.424882,-0.00293733,-0.447448,0.0429053,-0.0274011
6.65,0.203789,0.824988,0.00476557,0.203908,1.22497,0.00225082,0.203412,0.424882,-0.00293733,-0.447448,0.0429053,-0.0274011
6.7,0.203791,0.824988,0.00476066,0.203916,1.22497,0.00228522,0.203415,0.424882,-0.00294311,-0.441441,0.0427416,-0.0273882
6.75,0.203791,0.824988,0.00476066,0.203916,1.22497,0.00228522,0.203415,0.424882,-0.00294311,-0.441441,0.0427416,-0.0273882
6.8,0.203791,0.824988,0.00476066,0.203916,1.22497,0.00228522,0.203415,0.424882,-0.00294311,-0.441441,0.0427416,-0.0273882
6.85,0.203808,0.824988,0.00475467,0.203912,1.22497,0.00228899,0.203415,0.424881,-0.00295711,-0.435458,0.0425718,-0.0274662
6.9,0.203808,0.824988,0.00475467,0.203912,1.22497,0.00228899,0.203415,0.424881,-0.00295711,-0.435458,0.0425718,-0.0274662
6.95,0.203797,0.824989,0.00475219,0.203915,1.22497,0.00228281,0.203404,0.424881,-0.00295844,-0.429503,0.0424045,-0.0274461
7,0.203797,0.824989,0.00475219,0.203915,1.22497,0.00228281,0.203404,0.424881,-0.00295844,-0.429503,0.0424045,-0.0274461
7.05,0.203792,0.824989,0.00474747,0.203914,1.22497,0.00228344,0.203407,0.424881,-0.00296116,-0.423536,0.042239,-0.0274756
7.1,0.203792,0.824989,0.00474747,0.203914,1.22497,0.00228344,0.203407,0.424881,-0.00296116,-0.423536,0.042239,-0.0274756
7.15,0.203792,0.824989,0.00474747,0.203914,1.22497,0.00228344,0.203407,0.424881,-0.00296116,-0.423536,0.042239,-0.0274756
7.2,0.203803,0.824989,0.00474219,0.203911,1.22497,0.00229292,0.203401,0.424881,-0.00297257,-0.417559,0.0420766,-0.0275369
7.25,0.203803,0.824989,0.00474219,0.203911,1.22497,0.00229292,0.203401,0.424881,-0.00297257,-0.417559,0.0420766,-0.0275369
7.3,0.203806,0.824987,0.00473075,0.203915,1.22497,0.00230247,0.203393,0.424881,-0.00297406,-0.41157,0.0419118,-0.0275765
7.35,0.203806,0.824987,0.00473075,0.203915,1.22497,0.00230247,0.203393,0.424881,-0.00297406,-0.41157,0.0419118,-0.0275765
7.4,0.203806,0.824987,0.00472372,0.203914,1.22497,0.0022995,0.203399,0.42488,-0.00297758,-0.405569,0.0417474,-0.027589
7.45,0.203806,0.824987,0.00472372,0.203914,1.22497,0.0022995,0.203399,0.42488,-0.00297758,-0.405569,0.0417474,-0.027589
7.5,0.203802,0.824986,0.00466021,0.203915,1.22497,0.0023055,0.203389,0.42488,-0.00298845,-0.399558,0.0415817,-0.027619
7.55,0.203802,0.824986,0.00466021,0.203915,1.22497,0.0023055,0.203389,0.42488,-0.00298845,-0.399558,0.0415817,-0.027619
7.6,0.20379,0.824986,0.004634,0.203916,1.22497,0.00231377,0.203385,0.42488,-0.00299019,-0.393599,0.0414122,-0.0276403
7.65,0.20379,0.824986,0.004634,0.203916,1.22497,0.00231377,0.203385,0.42488,-0.00299019,-0.393599,0.0414122,-0.0276403
7.7,0.203792,0.824985,0.00460184,0.20391,1.22497,0.00231179,0.20339,0.424879,-0.00299773,-0.387639,0.0412475,-0.0276215
7.75,0.203792,0.824985,0.00460184,0.20391,1.22497,0.00231179,0.20339,0.424879,-0.00299773,-0.387639,0.0412475,-0.0276215
7.8,0.203792,0.824985,0.00460184,0.20391,1.22497,0.00231179,0.20339,0.424879,-0.00299773,-0.387639,0.0412475,-0.0276215
7.85,0.203808,0.824985,0.00455323,0.203915,1.22496,0.00230609,0.203377,0.424879,-0.00299714,-0.38167,0.0410825,-0.0276481
7.9,0.203808,0.824985,0.00455323,0.203915,1.22496,0.00230609,0.203377,0.424879,-0.00299714,-0.38167,0.0410825,-0.0276481
7.95,0.20379,0.824984,0.00451745,0.203909,1.22496,0.00229665,0.203381,0.424879,-0.00299371,-0.375686,0.0409188,-0.0276767
8,0.20379,0.824984,0.00451745,0.203909,1.22496,0.00229665,0.203381,0.424879,-0.00299371,-0.375686,0.0409188,-0.0276767
8.05,0.203786,0.824983,0.00449769,0.203911,1.22496,0.0022954,0.203371,0.424879,-0.00299124,-0.369693,0.0407513,-0.0276635
8.1,0.203786,0.824983,0.00449769,0.203911,1.22496,0.0022954,0.203371,0.424879,-0.00299124,-0.369693,0.0407513,-0.0276635
8.15,0.203798,0.824983,0.00447227,0.20391,1.22496,0.00229743,0.203368,0.424879,-0.00298762,-0.363689,0.0405833,-0.0276697
8.2,0.203798,0.824983,0.00447227,0.20391,1.22496,0.00229743,0.203368,0.424879,-0.00298762,-0.363689,0.0405833,-0.0276697
8.25,0.203785,0.824981,0.00443517,0.203909,1.22496,0.00228804,0.20337,0.424879,-0.00298592,-0.35768,0.0404188,-0.0276246
8.3,0.203785,0.824981,0.00443517,0.203909,1.22496,0.00228804,0.20337,0.424879,-0.00298592,-0.35768,0.0404188,-0.0276246
8.35,0.203785,0.824981,0.00443517,0.203909,1.22496,0.00228804,0.20337,0.424879,-0.00298592,-0.35768,0.0404188,-0.0276246
8.4,0.203776,0.82498,0.00441303,0.203911,1.22496,0.00226964,0.203362,0.424879,-0.00298113,-0.351732,0.0402575,-0.0276256
8.45,0.203776,0.82498,0.00441303,0.203911,1.22496,0.00226964,0.203362,0.424879,-0.00298113,-0.351732,0.0402575,-0.0276256
8.5,0.203782,0.82498,0.00438594,0.203898,1.22496,0.00220377,0.203367,0.424879,-0.0029779,-0.345772,0.0400935,-0.0276179
8.55,0.203782,0.82498,0.00438594,0.203898,1.22496,0.00220377,0.203367,0.424879,-0.0029779,-0.345772,0.0400935,-0.0276179
8.6,0.203789,0.82498,0.00434079,0.203892,1.22496,0.00217415,0.203352,0.424879,-0.00297454,-0.339799,0.0399316,-0.0275859
