t,xL,yL,thetaL,x1,y1,theta1,x2,y2,theta2,x3,y3,theta3
8.35,0.453957,0.824988,-0.00334481,0.236659,1.20962,-0.0363712,0.235972,0.439403,0.030142,-0.48653,0.305568,0.766461
8.4,0.453955,0.824989,-0.00338758,0.236696,1.20961,-0.0363702,0.235959,0.439404,0.0300922,-0.482185,0.309751,0.766554
8.45,0.453955,0.824989,-0.00338758,0.236696,1.20961,-0.0363702,0.235959,0.439404,0.0300922,-0.482185,0.309751,0.766554
8.5,0.453929,0.824989,-0.00343059,0.236723,1.20961,-0.0363718,0.235955,0.439404,0.0300412,-0.477899,0.313882,0.766664
8.55,0.453929,0.824989,-0.00343059,0.236723,1.20961,-0.0363718,0.235955,0.439404,0.0300412,-0.477899,0.313882,0.766664
8.6,0.453929,0.824989,-0.00343059,0.236723,1.20961,-0.0363718,0.235955,0.439404,0.0300412,-0.477899,0.313882,0.766664
8.65,0.453914,0.824989,-0.0034745,0.236701,1.20961,-0.036373,0.235962,0.439405,0.0299881,-0.473602,0.318018,0.766737
8.7,0.453914,0.824989,-0.0034745,0.236701,1.20961,-0.036373,0.235962,0.439405,0.0299881,-0.473602,0.318018,0.766737
8.75,0.453908,0.824989,-0.00351867,0.236689,1.20961,-0.0363728,0.235979,0.439407,0.0299345,-0.4693,0.32216,0.766813
8.8,0.453908,0.824989,-0.00351867,0.236689,1.20961,-0.0363728,0.235979,0.439407,0.0299345,-0.4693,0.32216,0.766813
8.85,0.453913,0.824989,-0.00356292,0.236686,1.20961,-0.0363759,0.236007,0.439408,0.0298812,-0.464992,0.326307,0.766893
8.9,0.453913,0.824989,-0.00356292,0.236686,1.20961,-0.0363759,0.236007,0.439408,0.0298812,-0.464992,0.326307,0.766893
8.95,0.453929,0.824989,-0.00360722,0.236691,1.20961,-0.0363776,0.23601,0.439408,0.0298513,-0.460676,0.330463,0.76696
9,0.453929,0.824989,-0.00360722,0.236691,1.20961,-0.0363776,0.23601,0.439408,0.0298513,-0.460676,0.330463,0.76696
9.05,0.453955,0.824989,-0.00365155,0.236705,1.20961,-0.0363779,0.235988,0.439408,0.0297964,-0.456353,0.334628,0.767003
9.1,0.453955,0.824989,-0.00365155,0.236705,1.20961,-0.0363779,0.235988,0.439408,0.0297964,-0.456353,0.334628,0.767003
9.15,0.453967,0.824989,-0.00369507,0.236729,1.20961,-0.0363843,0.235977,0.439409,0.0297434,-0.452022,0.338795,0.767052
9.2,0.453967,0.824989,-0.00369507,0.236729,1.20961,-0.0363843,0.235977,0.439409,0.0297434,-0.452022,0.338795,0.767052
9.25,0.45394,0.824989,-0.00373788,0.236707,1.20961,-0.0363545,0.235976,0.439409,0.029691,-0.447699,0.342962,0.767107
9.3,0.45394,0.824989,-0.00373788,0.236707,1.20961,-0.0363545,0.235976,0.439409,0.029691,-0.447699,0.342962,0.767107
9.35,0.45394,0.824989,-0.00373788,0.236707,1.20961,-0.0363545,0.235976,0.439409,0.029691,-0.447699,0.342962,0.767107
9.4,0.453924,0.824989,-0.00378188,0.236691,1.20961,-0.0363577,0.235985,0.439411,0.0296389,-0.443401,0.347102,0.767128
9.45,0.453924,0.824989,-0.00378188,0.236691,1.20961,-0.0363577,0.235985,0.439411,0.0296389,-0.443401,0.347102,0.767128
9.5,0.453918,0.824989,-0.00382619,0.236685,1.20961,-0.0363539,0.236006,0.439412,0.0295873,-0.439096,0.351251,0.767123
9.55,0.453918,0.824989,-0.00382619,0.236685,1.20961,-0.0363539,0.236006,0.439412,0.0295873,-0.439096,0.351251,0.767123
9.6,0.453923,0.824989,-0.0038706,0.236687,1.20961,-0.036355,0.236037,0.439414,0.0295362,-0.434783,0.355407,0.767133
9.65,0.453923,0.824989,-0.0038706,0.236687,1.20961,-0.036355,0.236037,0.439414,0.0295362,-0.434783,0.355407,0.767133
